comments,price,storeName,title
1000+,3039.00,考拉严选二手商品专营店,苹果12 Apple iPhone 12 苹果12二手手机 二手苹果5G手机 游戏手机 国行双卡 黑色【店长推荐】 128G【可选品牌电池效率100%+配件礼包】 99成新
2万+,2839.00,拍拍严选官方旗舰店,Apple iPhone 11 Pro Max 苹果11promax手机  二手手机 备用机学生机 暗夜绿色 64G
5000+,7899.00,酷族数码旗舰店,Apple 苹果13Pro(A2639) iPhone 13 Pro全网通5G手机 远峰蓝色 128G 套装一：官方标配
5000+,4489.00,拍拍严选官方旗舰店,Apple iPhone 苹果12 Pro 二手手机 支持移动联通电信5G 双卡 学生机 海蓝色 256GB
2000+,1888.00,XINKE海外专营店,Apple iPhone SE3 苹果se3 2022新款手机移动联通电信4G手机（美版有锁激活） 黑色 64GB美版激活移动联通电信
2000+,9789.00,微焱数码旗舰店,Apple 苹果 iPhone 14 pro max 全网通5G手机 暗紫色 256G
2万+,935.00,闪搜二手手机专营店,2万+销量】苹果8 Apple iPhone 8 二手手机 苹果手机 8 7 PLUS 全网通 9新 苹果8-金色 苹果8-64G【电池100%+送6件豪礼】
5000+,778.00,果美严选二手手机专营店,Apple iPhone 苹果7/苹果7Plus 二手手机 国行全网通 苹果7Plus 磨砂黑 128G【100%品牌电池】+【充电器套装】 9成新
1万+,6059.00,拍拍严选官方旗舰店,Apple iPhone 13 Pro 支持移动联通电信苹果5G 二手手机  国行 远峰蓝 128G
1000+,3199.00,在一起二手手机专营店,Apple iPhone 13mini(A2629) 苹果13mini 二手苹果手机 5G全网通 粉色 【9成新】128G
5万+,4799.00,酷族数码旗舰店,Apple 苹果 iPhone 12（全新）全网通5G手机【苹果13店内可选】 黑色 128G 套餐一：官方标配
500+,3859.00,星期八二手手机专营店,苹果13 Apple iPhone 13 二手苹果手机 双卡双待5G  国行全网通 粉色 128G 全网通 9成新
1000+,1398.00,壹思海外专营店,Apple iPhone SE 苹果SE2 2020款苹果（美版有锁激活)移动联通电信4G  智能手机 白色 64GB美版有锁移动联通电信
100+,5049.00,在一起二手手机专营店,Apple 苹果 iPhone 14 (A2884)  支持移动联通电信5G 双卡双待二手手机 紫色 128GB【官方在保200天】 准新
1万+,3999.00,拍拍严选官方旗舰店,【资源机99新】Apple iPhone 12 苹果12手机 大陆国行  拍拍严选 全网通 二手手机 蓝色 128GB
500+,5478.00,微炫数码旗舰店,Apple 苹果 iPhone 14 全网通 5G手机【北京可闪送】 紫色 128GB【20W充头+90天碎屏宝+壳膜套装】
500+,3859.00,星期八二手手机专营店,苹果13 Apple iPhone 13 二手苹果手机 双卡双待5G  国行全网通 粉色 128G 全网通 9成新
5000+,379.00,果美严选二手手机专营店,Apple iPhone 苹果6/苹果6Plus 二手手机 国行全网通 苹果6 金色 32G【100%品牌电池】+【充电器套装】 9成新
1万+,6059.00,拍拍严选官方旗舰店,Apple iPhone 13 Pro 支持移动联通电信苹果5G 二手手机  国行 远峰蓝 128G
5万+,2239.00,拍拍严选官方旗舰店,苹果 Apple iPhone 11 苹果11 苹果二手手机 备用机 国行 绿色 64G
2000+,5328.00,京东电竞手机官方旗舰店,【京东电竞】Apple 苹果 iPhone 14（A2884）移动联通电信5G手机 星光色 全网通128GB【90天碎屏保】
2000+,4000.00,萤火虫二手手机专营店,Apple 苹果12Pro iPhone 12Pro 5G 双卡双待 苹果二手手机 6.1英寸 海蓝色【人气流行】 9新 128GB 全网通
1万+,687.00,京致二手手机专营店,Apple 苹果7 iPhone 7 二手手机 二手苹果手机 国行 全网通 二手9成新 磨砂黑 128G全网通【电池100%】9新
2万+,809.00,京选二手手机专营店,苹果8 二手苹果手机 Apple iPhone 8 二手手机备用 4G全网通 手机4.7英寸 深空灰【品牌电池100%】 64G 全网通 9成新
1万+,1199.00,拍拍严选官方旗舰店,【焕新机】Apple iPhone SE2
1000+,1919.00,拍拍严选尖货旗舰店,苹果 Apple iPhone 11 苹果11 苹果二手手机 备用机 国行 二手苹果手机 紫色 64G
5万+,1809.00,拍拍严选官方旗舰店,Apple iPhone XR 苹果xr二手手机 备用机学生机 黑色【评价有礼】 128G
1万+,869.00,果美严选二手手机专营店,Apple iPhone 苹果8 国行全网通4G 4.7英寸 二手手机 深空灰 64G【100%品牌电池】+【充电器套装】 9成新
100+,3499.00,粤和数码买手店,Apple 苹果 iPhone 13 13 Pro 手机13 PM 全新 美版 联通移动 有锁 单卡
2万+,5409.00,拍拍严选官方旗舰店,Apple iPhone 苹果12 Pro Max 二手手机 支持移动联通电信5G 学生机 国行 石墨色 128GB
2万+,1259.00,拍拍严选官方旗舰店,【焕新机】Apple iPhone 8 Plus 苹果8plus二手手机 大陆国行备用机学生机 银色 64G
500+,5129.00,拍拍严选尖货旗舰店,苹果 iPhone 12 Pro Max 手机 苹果12ProMax 拍拍严选二手手机 苹果二手手机 海蓝色 128 9成新
1万+,2719.00,拍拍严选官方旗舰店,Apple iPhone 11 Pro 苹果11pro手机  二手手机 备用机学生机 国行 深空灰色 64G
2000+,1788.00,考拉严选二手商品专营店,苹果11二手手机 Apple iPhone 11国行全网通 双卡双待 游戏手机 黑色【店长推荐】 64G【可选电池效率100%+快充礼包】 9成新
2万+,8999.00,Apple产品京东自营旗舰店,Apple iPhone 13 Pro Max (A2644) 128GB 苍岭绿色 支持移动联通电信5G 双卡双待手机 合约机 购机补贴版
2万+,5199.00,Apple产品京东自营旗舰店,Apple iPhone 13 mini (A2629) 128GB 粉色 手机 支持移动联通电信5G 【购机补贴版】
100万+,5999.00,Apple产品京东自营旗舰店,Apple iPhone 13 (A2634) 128GB 星光色 支持移动联通电信5G 双卡双待手机 合约机 【购机补贴版】
1000+,7099.00,京东手机优选自营旗舰店,Apple iPhone 14 Plus (A2888) 256GB 蓝色 支持移动联通电信5G 双卡双待手机
5000+,2018.00,小意思二手商品专营店,Apple iPhone Xs max 苹果xsmax 双卡双待 二手手机 二手苹果手机 9成新 银色 64G全网通
200+,8698.00,耐谷手机旗舰店,Apple 苹果14 Pro (A2892) iPhone 14Pro 5G手机【现货速发】 暗紫色 256GB
2000+,1225.00,京致二手手机专营店,苹果X 二手苹果手机 Apple iPhone X 全网通 游戏拍照手机 二手手机 二手苹果手机 深空灰 64G全网通【百分百电池】 9成新
5万+,2789.00,拍拍严选官方旗舰店,Apple iPhone XS Max 苹果xsmax手机  二手手机 备用机学生机 金色 256G
1万+,2000.00,考拉严选二手商品专营店,Apple iPhone XSMAX 苹果XSMAX二手手机全网通4G 双卡双待 9成新 金色 64G
43,1299.00,旷视界海外买手店,Apple苹果 iPhone SE2 /SE3 支持移动联通 全新美版有锁 卡贴单机身 SE2 白色 64G 美版有锁带卡贴
1000+,5399.00,四川电信京东自营旗舰店,Apple iPhone 14 (A2884) 128GB 星光色 支持移动联通电信5G 双卡双待手机
2000+,7999.00,中国联通京东自营官方旗舰店,Apple iPhone 14 Pro (A2892) 128GB 金色 支持移动联通电信5G 双卡双待手机 Apple合约机 联通用户专享
100+,3699.00,旷视界海外买手店,Apple /苹果 iPhone 13  /13mini 支持移动联通 全新美版有锁 卡贴单机身
1万+,2699.00,拍拍严选官方旗舰店,Apple iPhone 11 Pro 苹果11pro手机  二手手机 备用机学生机 国行 暗夜绿色 64G
500+,1398.00,东源海外专营店,Apple 苹果 iPhone SE2 2020新款 苹果SE2（美版有锁激活）移动联通电信智能手机 白色 64GB美版有锁移动联通电信
2000+,538.00,京致二手手机专营店,Apple iPhone 6S Plus 苹果6splus二手手机 国行 全网通 金色 32G【100%电池】 9成新
2000+,5328.00,京东电竞手机官方旗舰店,【京东电竞】Apple 苹果 iPhone 14（A2884）移动联通电信5G手机 星光色 全网通128GB【90天碎屏保】
99,7799.00,淘好货手机海外买手店,苹果 Apple iPhone 13 Pro 系列Pro Max 5G全网通手机 双卡双待 港版全新 已选 13 Pro 【6.1英寸】绿色  128GB
1万+,7109.00,拍拍严选官方旗舰店,Apple iPhone 13 Pro Max 支持移动联通电信苹果5G 二手手机  国行 远峰蓝色 256GB
2000+,1878.00,盘酷优品二手手机专营店,苹果xr 国行Apple iPhone XR 双卡双待  换品胜高续航电池二手手机 99新 白色 64G 全网通
2000+,5199.00,星期八二手手机专营店,Apple iPhone 12ProMax 苹果12promax 原装国行 全网通5G 二手手机 海蓝色[赠配件大礼包]  256G全网通 99新
1万+,8599.00,京东之家官方旗舰店,【京东之家】Apple 苹果 iPhone 13 Pro（A2639）苹果13pro 5G全网通手机 256G 远峰蓝色 套装一：搭配90天碎屏保障
1000+,8999.00,Apple扬笛手机专卖店,Apple iPhone 14 Pro Max 全网通5G 手机 双卡双待 金色 128GB【官方标配】+全国联保+壳膜
5000+,2489.00,忠诚优品二手手机专营店,Apple 苹果xr iPhone XR 双卡双待 国行 二手手机 面容ID 全面屏 二手95新 黑色 256GB 全网通【配快充套装】
34,3300.00,恒泽数码买手店,Apple /苹果 iPhone 12 mini日版 绿色 12 mini 5.4  64GB
5万+,3189.00,拍拍严选官方旗舰店,Apple iPhone XS Max 苹果xsmax手机  二手手机 备用机学生机 深空灰色 512G
500+,5478.00,微炫数码旗舰店,Apple 苹果 iPhone 14 全网通 5G手机【北京可闪送】 紫色 128GB【20W充头+90天碎屏宝+壳膜套装】
2000+,1888.00,东源海外专营店,Apple iPhone se3 苹果se3 2022款（美版有锁激活）4G 移动联通电信智能手机 黑色 64GB美版有锁激活移动联通电信
4,3099.00,阿积士通讯专营店,苹果（Apple） Apple 苹果 iPhone Xs 手机 xsmax 深空灰色 全网通64GB
5万+,2239.00,拍拍严选官方旗舰店,苹果 Apple iPhone 11 苹果11 苹果二手手机 备用机 国行 绿色 64G
1000+,7099.00,京东手机优选自营旗舰店,Apple iPhone 14 Plus (A2888) 256GB 蓝色 支持移动联通电信5G 双卡双待手机
2,3459.00,旷视界手机通讯买手店,Apple/苹果 iPhone 12 /12pro/12mini 全新美版有锁 带卡贴 单机身
5000+,4799.00,千瑞达手机旗舰店,苹果12 手机 iPhone 12 5G全网通  双卡双待 【苹果13可选】 蓝色【苹果12】 全网通 128GB+20W闪充套装
2000+,2138.00,盘酷优品二手手机专营店,苹果xr Apple iPhone XR 双卡双待 二手苹果手机 高续航品胜电池 95新 白色 128G 全网通
2000+,5544.00,盘酷优品二手手机专营店,苹果13 Apple iPhone 13 (A2634) 二手5G手机 国行双卡双待 粉色 512G全网通5G【赠5件套】 99成新
500+,5129.00,拍拍严选尖货旗舰店,苹果 iPhone 12 Pro Max 手机 苹果12ProMax 拍拍严选二手手机 苹果二手手机 海蓝色 128 9成新
2000+,6149.00,京东之家官方旗舰店,Apple iPhone 苹果14plus （A2888）苹果14
5,8399.00,四川联通京东自营旗舰店,Apple iPhone 13 Pro Max (A2644) 128GB 苍岭绿色 支持移动联通电信5G 双卡双待手机
500+,7990.00,恒泽数码买手店,Apple/苹果 原装 iPhone 13 Pro Max 苹果 美版 正品 纯无锁 13ProMax苍领绿 6.7寸5G 128GB
2000+,4999.00,江苏移动京东自营店,Apple 苹果 iPhone 13 (A2634) 128GB 蓝色 支持移动联通电信5G 双卡双待手机（江苏移动）
1000+,1058.00,机淘淘二手商品专营店,Apple iPhone SE 2 苹果se2 国行 A13处理器 苹果二手机  二手手机 SE2 红色【9成新】 64G
5万+,1359.00,拍拍严选官方旗舰店,Apple iPhone X 苹果x二手手机  学生机备用机 银色 64G
1000+,7099.00,京东手机优选自营旗舰店,Apple iPhone 14 Plus (A2888) 256GB 蓝色 支持移动联通电信5G 双卡双待手机
2000+,6899.00,Apple智慧生活专卖店,Apple iPhone 14 (A2884) 支持移动联通电信5G 双卡双待手机 午夜色 256G【官方标配+全国联保+运费险】
2000+,1225.00,京致二手手机专营店,苹果X 二手苹果手机 Apple iPhone X 全网通 游戏拍照手机 二手手机 二手苹果手机 深空灰 64G全网通【百分百电池】 9成新
0,1499.00,正合数码海外专营店,Apple 苹果8手机 Apple iPhone 8P苹果8p 苹果手机游戏手机 苹果8 黑色 海外官换版支持移动联通 64G
200+,8698.00,耐谷手机旗舰店,Apple 苹果14 Pro (A2892) iPhone 14Pro 5G手机【现货速发】 暗紫色 256GB
1000+,1678.00,小意思二手商品专营店,Apple iPhone XR 苹果 Xr 二手手机 二手苹果手机 6.1英寸 国行全网通 9成新 白色 64G全网通
41,7699.00,甄美丽电脑办公买手店,Apple/苹果 iPhone 13 pro/13 Pro Max 双卡双待全面屏 全新港版 13 pro 黑色 128G
5万+,4649.00,佳沪电商旗舰店,Apple 苹果 iPhone 12 5G手机 【14店内可选】 黑色 全网通 128GB
2000+,5549.00,好采机二手手机旗舰店,激活未使用苹果13 Apple iPhone 13 (A2634) 二手5G手机 国行双卡双待 准新 星光色 256G全网通【电池效率100%】
5万+,2789.00,拍拍严选官方旗舰店,Apple iPhone XS Max 苹果xsmax手机  二手手机 备用机学生机 金色 256G
0,9899.00,1号会员店,Apple iPhone 14 Pro Max (A2896) 256GB 深空黑色 支持移动联通电信5G 双卡双待手机 1号店
5万+,2239.00,拍拍严选官方旗舰店,苹果 Apple iPhone 11 苹果11 苹果二手手机 备用机 国行 绿色 64G
2000+,497.00,京致二手手机专营店,Apple iPhone 6s 苹果4G二手手机 苹果6s 全网通4G 二手手机 备用机 金色 64G【100%电池】 9成新
500+,2699.00,龙飞优品二手手机专营店,【现货99新】苹果11二手 Apple iPhone 11手机 二手苹果11 全面屏 游戏手机 活动款 黑色 99新 128G 原厂电池
0,2299.00,森博威数码海外专营店,苹果xr Apple iPhone XR 苹果全面屏 游戏手机 移动联通电信4G智 64GB  黄色 美版全新库存机
1万+,2000.00,考拉严选二手商品专营店,Apple iPhone XSMAX 苹果XSMAX二手手机全网通4G 双卡双待 9成新 金色 64G
500+,2899.00,拍拍严选官方旗舰店,【资源机】苹果 iPhone SE 3  手机 拍拍严选 苹果二手手机 午夜色99新 128G
200+,8899.00,上海电信京东自营旗舰店,Apple iPhone 14 Pro (A2892) 256GB 暗紫色 支持移动联通电信5G 双卡双待手机
82,8699.00,头号卖家旗舰店,【分期免息可选】Apple 苹果 iPhone 14 Pro  支持移动联通电信5G 双卡双待手机 暗紫色 256G
2万+,4859.00,中国电信自营旗舰店,Apple iPhone 13 (A2634) 128GB 粉色 支持移动联通电信5G 双卡双待手机#
5000+,2288.00,零一店二手商品专营店,官换未激活未使用Apple 苹果SE2 iPhone se2代国行二手手机 准新 红色 256GB 【未激活 电池效率100%】 准新
200+,19599.00,居然智慧家旗舰店,Apple苹果 iPhone 14promax（2896）5G手机 苹果14promax 暗紫色 1TB 套装四【24期白条分期免息+90天碎屏保障】
2000+,4449.00,爱相随二手手机专营店,Apple iPhone 12 Pro Max 苹果12promax二手苹果手机国行5G 海蓝色 128G 全网通 95成新
1000+,5349.00,拍拍严选官方旗舰店,【资源机】Apple 苹果 iPhone 13 手机 拍拍严选 全网通 国行 二手手机 5G手机 星光色 99新【256G】电池效率100%
2000+,1225.00,京致二手手机专营店,苹果X 二手苹果手机 Apple iPhone X 全网通 游戏拍照手机 二手手机 二手苹果手机 深空灰 64G全网通【百分百电池】 9成新
23,3450.00,恒泽数码买手店,Apple 苹果全新 iPhone X 原装SE2/SE3 8代 手机通4G手机 SE3白色美版未激 通 256GB
2万+,2199.00,拍拍严选官方旗舰店,Apple iPhone XS 苹果xs手机 二手手机 学生机备用机 深空灰色 256G
40,9399.00,京华爱仁手机专营店,Apple苹果14Pro 灵动岛功能(A2892) iPhone 14Pro 5G手机【现货当天发】 暗紫色 256GB 搭配品牌20W充头
1000+,9849.00,佳沪电商旗舰店,Apple 苹果 iPhone 14 Pro Max 5G手机 暗紫色 全网通 256GB 官方标配【含20w普通闪充】
0,4999.00,锋锋通讯香港手机买手店,Apple 12系列 12Pro Max 苹果手机 全网通5G 双卡双待全面屏智能手机 iPhone 12 紫色 128G 官方标配
2万+,1719.00,拍拍严选官方旗舰店,【焕新机】Apple iPhone 8 Plus 苹果8plus二手手机 大陆国行备用机学生机 深空灰色 256G
49,5019.00,鲲鹏手机专营店,Apple iPhone 苹果13 (A2634)  支持移动联通电信5G全网通 粉色 128GB（原装20w充电器套装）
92,3999.00,云达手机专营店,Apple苹果 iPhone 12 (A2404) 5G 全网通 双卡双待手机 绿色 全网通 64GB
500+,9799.00,蜜茶手机旗舰店,Apple 苹果 iPhone 14 ProMax（A2896）苹果14promax 全网通5G手机 暗紫色 256G 官方标配
0,9899.00,1号会员店,Apple iPhone 14 Pro Max (A2896) 256GB 金色 支持移动联通电信5G 双卡双待手机 1号店
96,3998.00,莫拉克手机专营店,国行全新原封未激活苹果Apple iPhone 11 Pro手机双卡双待 金色 64GB
2000+,1299.00,京品严选二手手机专营店,Apple iPhone X 苹果x 二手苹果手机
1万+,1339.00,拍拍严选官方旗舰店,【焕新机】Apple iPhone SE2
5,1699.00,果美严选二手手机专营店,苹果x 手机 Apple iPhone X 二手手机
100+,1748.00,京品严选二手手机专营店,Apple iPhone 8Plus  苹果8Plus 苹果8P 4G全网通 二手苹果手机 99新 金色 256G 全网通
15,10899.00,锦昱手机通讯专营店,Apple 苹果 iPhone 13 Pro Max (A2644)   支持移动联通电信5G手机 石墨色 256GB
